"category,""over_represented_pvalue"",""under_represented_pvalue"",""numDEInCat"",""numInCat"",""term"",""ontology"""
"GO:0036402,2.9057870629826e-05,1,9,9,""proteasome-activating ATPase activity"",""MF"""
"GO:0016491,3.03630953584988e-05,0.999978837798585,248,665,""oxidoreductase activity"",""MF"""
"GO:0030295,3.18149284944358e-05,0.999995507814791,16,22,""protein kinase activator activity"",""MF"""
"GO:0061631,5.83823463304547e-05,0.999986634402974,21,34,""ubiquitin conjugating enzyme activity"",""MF"""
"GO:0017070,6.81309518405274e-05,0.999993759153627,12,15,""U6 snRNA binding"",""MF"""
"GO:0005525,7.48924478111189e-05,0.999949831029031,180,476,""GTP binding"",""MF"""
"GO:0043130,7.52458578387376e-05,0.999966786807536,51,105,""ubiquitin binding"",""MF"""
"GO:0004602,8.13669938562194e-05,0.999985820758725,16,24,""glutathione peroxidase activity"",""MF"""
"GO:0019843,0.000102143351689036,0.999971971464556,24,41,""rRNA binding"",""MF"""
"GO:0051287,0.000109928619970866,0.999962917166255,31,57,""NAD binding"",""MF"""
"GO:0008080,0.000112615274387094,0.99996433469324,28,51,""N-acetyltransferase activity"",""MF"""
"GO:0003713,0.000114271503189018,0.999936215657538,87,203,""transcription coactivator activity"",""MF"""
"GO:0016887,0.000130307457488063,0.999911091729206,183,477,""ATPase activity"",""MF"""
"GO:0046966,0.000149648396284501,0.999976034308154,15,21,""thyroid hormone receptor binding"",""MF"""
"GO:0004693,0.000167217311931171,0.999959993708522,20,32,""cyclin-dependent protein serine/threonine kinase activity"",""MF"""
"GO:0004364,0.000206358565834394,0.999961735031353,15,23,""glutathione transferase activity"",""MF"""
"GO:0043422,0.000208669698823377,0.999984399215049,10,12,""protein kinase B binding"",""MF"""
"GO:0043022,0.000263283179617265,0.999895265632833,36,71,""ribosome binding"",""MF"""
"GO:0001222,0.000286000468684522,0.999929718385298,19,31,""transcription corepressor binding"",""MF"""
"GO:0031369,0.000330893625942132,0.999921605340003,18,29,""translation initiation factor binding"",""MF"""
"GO:0032977,0.000331412980662874,0.999952339981121,12,17,""membrane insertase activity"",""MF"""
"GO:0000287,0.000406224381481128,0.999732199566829,134,340,""magnesium ion binding"",""MF"""
"GO:0000049,0.000419949687428531,0.999821166931804,38,78,""tRNA binding"",""MF"""
"GO:0000993,0.000439804531149616,0.999870578206645,22,38,""RNA polymerase II complex binding"",""MF"""
"GO:0019003,0.000451606942559835,0.999812209747799,35,74,""GDP binding"",""MF"""
"GO:0004298,0.000472267119909728,0.999962652293741,9,11,""threonine-type endopeptidase activity"",""MF"""
"GO:0030145,0.000500455666654837,0.999759659079592,48,103,""manganese ion binding"",""MF"""
"GO:0004860,0.000531911119593682,0.999908406155649,13,19,""protein kinase inhibitor activity"",""MF"""
"GO:0015297,0.000535245935442865,0.999889639535716,15,23,""antiporter activity"",""MF"""
"GO:0016018,0.000559555292233336,0.999925708034187,11,15,""cyclosporin A binding"",""MF"""
"GO:0004708,0.000559982889253821,0.99990294630213,13,19,""MAP kinase kinase activity"",""MF"""
"GO:0008017,0.000595786436977174,0.999608295364748,123,319,""microtubule binding"",""MF"""
"GO:0004300,0.000671493166773897,0.999966970777328,8,9,""enoyl-CoA hydratase activity"",""MF"""
"GO:0005545,0.000740440433008346,0.999897684421426,11,15,""1-phosphatidylinositol binding"",""MF"""
"GO:0004596,0.000789390630389029,0.999915239780364,9,12,""peptide alpha-N-acetyltransferase activity"",""MF"""
"GO:0008168,0.000825785084372731,0.999500076189769,84,211,""methyltransferase activity"",""MF"""
"GO:0002039,0.000880490345770032,0.999637206920926,32,65,""p53 binding"",""MF"""
"GO:0035064,0.000890356871440526,0.999634786470477,32,64,""methylated histone binding"",""MF"""
"GO:0070122,0.000897144814135696,0.999894950682907,10,13,""isopeptidase activity"",""MF"""
"GO:0051537,0.000979715074751062,0.999753446295569,16,27,""2 iron, 2 sulfur cluster binding"",""MF"""
"GO:0048156,0.00103302107811655,0.99971183801995,18,31,""tau protein binding"",""MF"""
"GO:0005168,0.00105909186251334,0.999948281710144,7,8,""neurotrophin TRKA receptor binding"",""MF"""
"GO:0080025,0.0010594508411054,0.999679320385877,20,35,""phosphatidylinositol-3,5-bisphosphate binding"",""MF"""
"GO:0003724,0.00112770280012566,0.999477466220609,39,83,""RNA helicase activity"",""MF"""
"GO:0004550,0.0012554637891764,0.999744489915315,13,20,""nucleoside diphosphate kinase activity"",""MF"""
"GO:0003690,0.00144927424652864,0.999259869566711,46,106,""double-stranded DNA binding"",""MF"""
"GO:0031435,0.00149564690002066,0.99953352188243,19,35,""mitogen-activated protein kinase kinase kinase binding"",""MF"""
"GO:0015095,0.00159909669660297,0.999727906627288,11,16,""magnesium ion transmembrane transporter activity"",""MF"""
"GO:0061630,0.00175238267374053,0.998856771336565,100,257,""ubiquitin protein ligase activity"",""MF"""
"GO:0003756,0.00192210324841322,0.999623151705878,12,18,""protein disulfide isomerase activity"",""MF"""
"GO:0015141,0.0020838168727084,0.999649770184218,10,15,""succinate transmembrane transporter activity"",""MF"""
"GO:0004045,0.00216788531975906,0.99989025810459,6,7,""aminoacyl-tRNA hydrolase activity"",""MF"""
"GO:0019869,0.0022086446240274,1,5,5,""chloride channel inhibitor activity"",""MF"""
"GO:0008137,0.00220865003260942,0.999577439331681,11,17,""NADH dehydrogenase (ubiquinone) activity"",""MF"""
"GO:0045504,0.00220885291957362,0.999625318051612,10,15,""dynein heavy chain binding"",""MF"""
"GO:0003954,0.00222559963917306,1,5,5,""NADH dehydrogenase activity"",""MF"""
"GO:0015228,0.00223169147565149,1,5,5,""coenzyme A transmembrane transporter activity"",""MF"""
"GO:0008198,0.00223689088155953,0.999366661445119,16,28,""ferrous iron binding"",""MF"""
"GO:0008047,0.00229388760297294,0.999173307968964,22,42,""enzyme activator activity"",""MF"""
"GO:0050115,0.00230514136827164,1,5,5,""myosin-light-chain-phosphatase activity"",""MF"""
"GO:0070063,0.00234325772596547,0.99923450796592,19,35,""RNA polymerase binding"",""MF"""
"GO:0004402,0.00235831555100202,0.999255850770162,18,33,""histone acetyltransferase activity"",""MF"""
"GO:0003712,0.0024806278339388,0.998920788112238,30,62,""transcription coregulator activity"",""MF"""
"GO:0016274,0.00248383241598719,0.999755985604567,8,10,""protein-arginine N-methyltransferase activity"",""MF"""
"GO:0008173,0.00254841657122666,0.999596380186444,10,14,""RNA methyltransferase activity"",""MF"""
"GO:0051879,0.00258204108019828,0.998747935640716,37,82,""Hsp90 protein binding"",""MF"""
"GO:0008312,0.00258396481934056,0.999613490391185,9,13,""7S RNA binding"",""MF"""
"GO:0019787,0.00259956705329051,0.999524094268111,11,16,""ubiquitin-like protein transferase activity"",""MF"""
"GO:0031489,0.00268143054238713,0.999160896547274,17,32,""myosin V binding"",""MF"""
"GO:0010698,0.0027040569781452,0.999855958875538,6,7,""acetyltransferase activator activity"",""MF"""
"GO:0016717,0.00284819257252286,0.999846435807767,6,7,""oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water"",""MF"""
"GO:1905394,0.00288725934538939,0.999843833891983,6,7,""retromer complex binding"",""MF"""
"GO:0046976,0.00312662347337541,1,5,5,""histone methyltransferase activity (H3-K27 specific)"",""MF"""
"GO:0051959,0.00315116231734889,0.998263924515221,49,118,""dynein light intermediate chain binding"",""MF"""
"GO:0003746,0.00316144175474457,0.999160068844776,14,24,""translation elongation factor activity"",""MF"""
"GO:0004861,0.00326986031491949,0.99981790357927,6,7,""cyclin-dependent protein serine/threonine kinase inhibitor activity"",""MF"""
"GO:0017025,0.00328039961765609,0.998794858072098,21,41,""TBP-class protein binding"",""MF"""
"GO:0050660,0.00338174773173431,0.998021421814565,59,143,""flavin adenine dinucleotide binding"",""MF"""
"GO:0019904,0.00346789664391609,0.997580986145733,120,321,""protein domain specific binding"",""MF"""
"GO:0035259,0.00352823956685746,0.999799953528603,6,7,""glucocorticoid receptor binding"",""MF"""
"GO:0005154,0.0035685626058135,0.999011862112977,14,25,""epidermal growth factor receptor binding"",""MF"""
"GO:0004527,0.00365905981052334,0.99854331625387,24,47,""exonuclease activity"",""MF"""
"GO:0005528,0.00387044726909378,0.999618009060814,7,9,""FK506 binding"",""MF"""
"GO:0140030,0.0038735892901683,0.999775443679833,6,7,""modification-dependent protein binding"",""MF"""
"GO:0043425,0.0039491870738017,0.998833891781889,15,27,""bHLH transcription factor binding"",""MF"""
"GO:0017018,0.00398633191704782,0.999767319355997,6,7,""myosin phosphatase activity"",""MF"""
"GO:0043021,0.00399804228237467,0.998598859798381,19,36,""ribonucleoprotein complex binding"",""MF"""
"GO:0003714,0.00417322754340613,0.997545992696162,58,139,""transcription corepressor activity"",""MF"""
"GO:0003997,0.00445439258912581,0.999547029358423,7,9,""acyl-CoA oxidase activity"",""MF"""
"GO:0043014,0.00449043284807445,0.998239854411282,22,44,""alpha-tubulin binding"",""MF"""
"GO:0016780,0.00470088941670305,0.999356023469907,8,11,""phosphotransferase activity, for other substituted phosphate groups"",""MF"""
"GO:0030742,0.00479783377732752,0.998297374197201,18,36,""GTP-dependent protein binding"",""MF"""
"GO:0032036,0.00493275483969289,0.999227022583053,8,12,""myosin heavy chain binding"",""MF"""
"GO:0030976,0.00542210783437249,0.999075402883531,9,13,""thiamine pyrophosphate binding"",""MF"""
"GO:0015035,0.00547767675137324,0.998207818871817,16,30,""protein disulfide oxidoreductase activity"",""MF"""
"GO:0042826,0.00581198771196461,0.996834938037648,42,100,""histone deacetylase binding"",""MF"""
"GO:0043539,0.00582284578521127,0.998007078628537,17,32,""protein serine/threonine kinase activator activity"",""MF"""
"GO:0030791,0.00584733437528555,1,4,4,""arsenite methyltransferase activity"",""MF"""
"GO:0030674,0.00593136956069626,0.996540389043711,52,126,""protein binding, bridging"",""MF"""
"GO:0051536,0.0059837699256838,0.997331177423703,26,56,""iron-sulfur cluster binding"",""MF"""
"GO:0046906,0.00657211908093341,1,4,4,""tetrapyrrole binding"",""MF"""
"GO:1990381,0.0065891917987905,0.998429032455046,11,18,""ubiquitin-specific protease binding"",""MF"""
"GO:0000978,0.00664569672690176,0.9952439353206,119,327,""RNA polymerase II proximal promoter sequence-specific DNA binding"",""MF"""
"GO:0035473,0.00686599849289187,1,4,4,""lipase binding"",""MF"""
"GO:0015116,0.00687012454426847,0.998500801265851,10,16,""sulfate transmembrane transporter activity"",""MF"""
"GO:0017022,0.00691720075310256,0.997549904686259,17,33,""myosin binding"",""MF"""
"GO:1990841,0.00734775763209189,0.99634656803318,32,71,""promoter-specific chromatin binding"",""MF"""
"GO:0046935,0.00744398548643533,1,4,4,""1-phosphatidylinositol-3-kinase regulator activity"",""MF"""
"GO:0001227,0.00744515916845438,0.995761827481897,45,111,""DNA-binding transcription repressor activity, RNA polymerase II-specific"",""MF"""
"GO:0004697,0.00751186589464172,0.998335594669437,10,16,""protein kinase C activity"",""MF"""
"GO:0001530,0.00755176911702987,0.997810389178025,13,23,""lipopolysaccharide binding"",""MF"""
"GO:0001784,0.00787210304320216,0.997264927740735,16,31,""phosphotyrosine residue binding"",""MF"""
"GO:0050733,0.00806855053201137,1,4,4,""RS domain binding"",""MF"""
"GO:0004849,0.00819278672592414,1,4,4,""uridine kinase activity"",""MF"""
"GO:0043533,0.00825187369828702,1,4,4,""inositol 1,3,4,5 tetrakisphosphate binding"",""MF"""
"GO:0003684,0.00836974120529853,0.996091593369666,27,58,""damaged DNA binding"",""MF"""
"GO:0004489,0.00872467832907026,1,4,4,""methylenetetrahydrofolate reductase (NAD(P)H) activity"",""MF"""
"GO:0061133,0.00882310484797196,0.999446607978719,5,6,""endopeptidase activator activity"",""MF"""
"GO:0030332,0.00896078430840177,0.996280560107197,21,43,""cyclin binding"",""MF"""
"GO:0001056,0.00897007458296411,0.999032114592372,6,8,""RNA polymerase III activity"",""MF"""
"GO:0008700,0.00927309354713996,1,4,4,""4-hydroxy-2-oxoglutarate aldolase activity"",""MF"""
"GO:0019781,0.00932276352686885,0.999406146992323,5,6,""NEDD8 activating enzyme activity"",""MF"""
"GO:0000010,0.00937813973664999,1,4,4,""trans-hexaprenyltranstransferase activity"",""MF"""
"GO:0050347,0.00937813973664999,1,4,4,""trans-octaprenyltranstransferase activity"",""MF"""
"GO:0097269,0.00937813973664999,1,4,4,""all-trans-decaprenyl-diphosphate synthase activity"",""MF"""
"GO:0004722,0.00940755856932658,0.995194489973781,32,73,""protein serine/threonine phosphatase activity"",""MF"""
"GO:0008081,0.00986583954368991,0.99538885423412,26,56,""phosphoric diester hydrolase activity"",""MF"""
"GO:0031545,0.00993717435410098,1,4,4,""peptidyl-proline 4-dioxygenase activity"",""MF"""
"GO:0016504,0.00993723340914803,1,4,4,""peptidase activator activity"",""MF"""
"GO:0016651,0.0100124168775562,0.998196264040196,8,12,""oxidoreductase activity, acting on NAD(P)H"",""MF"""
"GO:0010485,0.010082460528996,0.997532591395684,10,17,""H4 histone acetyltransferase activity"",""MF"""
"GO:0003777,0.0101003383657486,0.993701245308347,58,146,""microtubule motor activity"",""MF"""
"GO:0008327,0.0101096909107697,0.998175159222569,8,12,""methyl-CpG binding"",""MF"""
"GO:0003697,0.0101786190076289,0.993279804542768,73,189,""single-stranded DNA binding"",""MF"""
"GO:0050815,0.0102170567451035,0.999332100153084,5,6,""phosphoserine residue binding"",""MF"""
"GO:0008641,0.0102493191400102,0.997072950228596,12,21,""ubiquitin-like modifier activating enzyme activity"",""MF"""
"GO:0043274,0.0103788091647247,0.997229158223148,11,19,""phospholipase binding"",""MF"""
"GO:0016890,0.0103937997377652,1,4,4,""site-specific endodeoxyribonuclease activity, specific for altered base"",""MF"""
"GO:0004748,0.0104535912152634,0.998435543554158,7,10,""ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor"",""MF"""
"GO:0004674,0.0105143728648634,0.992270115231605,126,344,""protein serine/threonine kinase activity"",""MF"""
"GO:0070087,0.0108358945516469,1,4,4,""chromo shadow domain binding"",""MF"""
"GO:0004449,0.0109094500065562,1,4,4,""isocitrate dehydrogenase (NAD+) activity"",""MF"""
"GO:0004521,0.0109745490752323,0.995669962316072,18,37,""endoribonuclease activity"",""MF"""
"GO:0070569,0.011010283632018,1,4,4,""uridylyltransferase activity"",""MF"""
"GO:0047372,0.0110445180240966,0.998745340752897,6,8,""acylglycerol lipase activity"",""MF"""
"GO:0051087,0.0111555580646328,0.993002183211664,57,148,""chaperone binding"",""MF"""
"GO:0004826,0.0117087187046445,0.998650294265919,6,8,""phenylalanine-tRNA ligase activity"",""MF"""
"GO:0034595,0.0117436160801175,1,4,4,""phosphatidylinositol phosphate 5-phosphatase activity"",""MF"""
"GO:1904047,0.0117803237474344,0.997037746605879,10,17,""S-adenosyl-L-methionine binding"",""MF"""
"GO:0004535,0.0118366212564977,0.99779332190876,8,12,""poly(A)-specific ribonuclease activity"",""MF"""
"GO:0061575,0.011964783703764,0.999181710671419,5,6,""cyclin-dependent protein serine/threonine kinase activator activity"",""MF"""
"GO:0008574,0.0121609237881416,0.995382229446671,17,33,""ATP-dependent microtubule motor activity, plus-end-directed"",""MF"""
"GO:0004468,0.0123076693411944,0.999151369865483,5,6,""lysine N-acetyltransferase activity, acting on acetyl phosphate as donor"",""MF"""
"GO:0001671,0.0124796557442236,0.995673981014315,14,28,""ATPase activator activity"",""MF"""
"GO:0051539,0.012567353562928,0.994366786783785,22,48,""4 iron, 4 sulfur cluster binding"",""MF"""
"GO:0031681,0.0131200682254984,0.997676951918292,7,11,""G-protein beta-subunit binding"",""MF"""
"GO:1990825,0.0135921277243731,0.996084093032169,11,20,""sequence-specific mRNA binding"",""MF"""
"GO:0015075,0.0141919315475985,0.996008744199488,11,19,""ion transmembrane transporter activity"",""MF"""
"GO:0019899,0.0143618374714441,0.98858750985047,201,576,""enzyme binding"",""MF"""
"GO:0030515,0.0146576431413728,0.995451146215626,12,22,""snoRNA binding"",""MF"""
"GO:0019205,0.0150485714846662,0.99640419616084,9,15,""nucleobase-containing compound kinase activity"",""MF"""
"GO:0061608,0.0150745549793674,0.995716949998037,11,19,""nuclear import signal receptor activity"",""MF"""
"GO:0030275,0.0154410914474149,0.997692728345324,6,9,""LRR domain binding"",""MF"""
"GO:0016791,0.0155803125641303,0.990149185166007,55,138,""phosphatase activity"",""MF"""
"GO:0045505,0.016223379562865,0.98979830922993,52,136,""dynein intermediate chain binding"",""MF"""
"GO:0005198,0.0170257057208993,0.991052278371879,30,68,""structural molecule activity"",""MF"""
"GO:0051219,0.0172158094675451,0.992416062426184,20,42,""phosphoprotein binding"",""MF"""
"GO:0015139,0.0176256999919043,0.997277097821507,6,9,""alpha-ketoglutarate transmembrane transporter activity"",""MF"""
"GO:0008374,0.0178282945027026,0.993249640624152,15,30,""O-acyltransferase activity"",""MF"""
"GO:0015631,0.0183400286213596,0.990235569491077,30,70,""tubulin binding"",""MF"""
"GO:0008199,0.0185042350675262,0.994764039356491,10,18,""ferric iron binding"",""MF"""
"GO:0004519,0.0186187160913964,0.990652250896471,26,58,""endonuclease activity"",""MF"""
"GO:0008320,0.0187543709377469,0.995827643828649,8,13,""protein transmembrane transporter activity"",""MF"""
"GO:0120092,0.0191831364786285,0.99871568220004,4,5,""crotonyl-CoA hydratase activity"",""MF"""
"GO:0048027,0.0194520482115569,0.993540327688414,12,23,""mRNA 5'-UTR binding"",""MF"""
"GO:0034458,0.0198457484628428,0.995531520861831,8,13,""3'-5' RNA helicase activity"",""MF"""
"GO:0003779,0.0202829376746016,0.98549250928043,89,244,""actin binding"",""MF"""
"GO:0008569,0.0205461707564924,0.987261949052337,46,120,""ATP-dependent microtubule motor activity, minus-end-directed"",""MF"""
"GO:0008134,0.0207466714042818,0.9916155364047,16,33,""transcription factor binding"",""MF"""
"GO:0000175,0.020870379380917,0.992207978377727,14,28,""3'-5'-exoribonuclease activity"",""MF"""
"GO:0032795,0.0208817593503252,1,3,3,""heterotrimeric G-protein binding"",""MF"""
"GO:0018024,0.0211526890173165,0.991522709157059,16,32,""histone-lysine N-methyltransferase activity"",""MF"""
"GO:0005080,0.0212066099518737,0.990770471096562,18,39,""protein kinase C binding"",""MF"""
"GO:0019207,0.0213695475682338,1,3,3,""kinase regulator activity"",""MF"""
"GO:0008808,0.0215801353321863,1,3,3,""cardiolipin synthase activity"",""MF"""
"GO:0043337,0.0215801353321863,1,3,3,""CDP-diacylglycerol-phosphatidylglycerol phosphatidyltransferase activity"",""MF"""
"GO:0008553,0.0216473372592745,1,3,3,""proton-exporting ATPase activity, phosphorylative mechanism"",""MF"""
"GO:0008732,0.02170453119685,1,3,3,""L-allo-threonine aldolase activity"",""MF"""
"GO:0000340,0.022103619148965,0.993538559552756,10,18,""RNA 7-methylguanosine cap binding"",""MF"""
"GO:0016208,0.022283860075392,0.991487240931035,14,29,""AMP binding"",""MF"""
"GO:0008022,0.0222944985836262,0.983744547702548,97,266,""protein C-terminus binding"",""MF"""
"GO:0060090,0.0223129838730921,0.988319727326517,27,63,""molecular adaptor activity"",""MF"""
"GO:0047834,0.0224269451170061,0.993426392540171,10,18,""D-threo-aldose 1-dehydrogenase activity"",""MF"""
"GO:0070905,0.0225422939033921,0.997242016027948,5,7,""serine binding"",""MF"""
"GO:0030792,0.022583495164103,0.998401119591249,4,5,""methylarsonite methyltransferase activity"",""MF"""
"GO:0004092,0.0230571442499098,0.998355831825488,4,5,""carnitine O-acetyltransferase activity"",""MF"""
"GO:0004462,0.0233346594131424,1,3,3,""lactoylglutathione lyase activity"",""MF"""
"GO:0017069,0.0233557383799274,0.995281054641467,7,11,""snRNA binding"",""MF"""
"GO:0008253,0.0233774470330092,0.997109006140417,5,7,""5'-nucleotidase activity"",""MF"""
"GO:0008266,0.0234971201134309,0.990635197141293,15,31,""poly(U) RNA binding"",""MF"""
"GO:0045127,0.0237871985163268,1,3,3,""N-acetylglucosamine kinase activity"",""MF"""
"GO:0046933,0.0240453344706779,0.99597613533891,6,9,""proton-transporting ATP synthase activity, rotational mechanism"",""MF"""
"GO:0008139,0.024176775771019,0.994320088781151,8,13,""nuclear localization sequence binding"",""MF"""
"GO:0044388,0.0243839809005228,0.998227125152032,4,5,""small protein activating enzyme binding"",""MF"""
"GO:0003674,0.0243902912539928,0.980486300058671,181,527,""molecular_function"",""MF"""
"GO:0061628,0.0244342330544827,0.995893831122792,6,9,""H3K27me3 modified histone binding"",""MF"""
"GO:0060698,0.0250207553247973,1,3,3,""endoribonuclease inhibitor activity"",""MF"""
"GO:0046547,0.0251676337718798,0.996818782743578,5,7,""trans-aconitate 3-methyltransferase activity"",""MF"""
"GO:0061629,0.0252590282666249,0.9833931815547,55,146,""RNA polymerase II sequence-specific DNA-binding transcription factor binding"",""MF"""
"GO:0009055,0.0254861719108345,0.987024078461802,24,56,""electron transfer activity"",""MF"""
"GO:0055102,0.0256578049582814,1,3,3,""lipase inhibitor activity"",""MF"""
"GO:0003973,0.0257140410335904,0.998095439401457,4,5,""(S)-2-hydroxy-acid oxidase activity"",""MF"""
"GO:0047969,0.0257140410335904,0.998095439401457,4,5,""glyoxylate oxidase activity"",""MF"""
"GO:0003918,0.0257283908364922,1,3,3,""DNA topoisomerase type II (ATP-hydrolyzing) activity"",""MF"""
"GO:0003923,0.0263526369064737,1,3,3,""GPI-anchor transamidase activity"",""MF"""
"GO:0034979,0.0264067085684774,1,3,3,""NAD-dependent protein deacetylase activity"",""MF"""
"GO:0071567,0.026613637969468,1,3,3,""UFM1 hydrolase activity"",""MF"""
"GO:0061578,0.0267403232916099,0.996558244314488,5,7,""Lys63-specific deubiquitinase activity"",""MF"""
"GO:0008311,0.0267753824813574,1,3,3,""double-stranded DNA 3'-5' exodeoxyribonuclease activity"",""MF"""
"GO:0004372,0.0272729487523995,0.99793778965023,4,5,""glycine hydroxymethyltransferase activity"",""MF"""
"GO:0004439,0.0272780296153535,0.996468001625258,5,7,""phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity"",""MF"""
"GO:0033978,0.0274255163233165,1,3,3,""phosphonopyruvate hydrolase activity"",""MF"""
"GO:0050188,0.0274255163233165,1,3,3,""phosphoenolpyruvate mutase activity"",""MF"""
"GO:0001851,0.0276955520232579,1,3,3,""complement component C3b binding"",""MF"""
"GO:0019784,0.0277026321787847,0.997893721834841,4,5,""NEDD8-specific protease activity"",""MF"""
"GO:0030170,0.0279200842656177,0.983681462188623,35,85,""pyridoxal phosphate binding"",""MF"""
"GO:0043015,0.0280042420062635,0.989070046312039,14,28,""gamma-tubulin binding"",""MF"""
"GO:0047341,0.0280416167878333,0.997858771101848,4,5,""fucose-1-phosphate guanylyltransferase activity"",""MF"""
"GO:0001054,0.0281232636701103,0.997850328717253,4,5,""RNA polymerase I activity"",""MF"""
"GO:0003688,0.0282427898345932,0.990536906745867,11,21,""DNA replication origin binding"",""MF"""
"GO:0017171,0.0282636831245547,0.997835787231463,4,5,""serine hydrolase activity"",""MF"""
"GO:0044020,0.0283079212766964,1,3,3,""histone methyltransferase activity (H4-R3 specific)"",""MF"""
"GO:0004567,0.0284725608453577,1,3,3,""beta-mannosidase activity"",""MF"""
"GO:0016620,0.0285236084490914,0.9894332522658,13,25,""oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"",""MF"""
"GO:0005347,0.028596126228276,1,3,3,""ATP transmembrane transporter activity"",""MF"""
"GO:0004662,0.0286771001925986,1,3,3,""CAAX-protein geranylgeranyltransferase activity"",""MF"""
"GO:0004749,0.0287174131511613,1,3,3,""ribose phosphate diphosphokinase activity"",""MF"""
"GO:0033721,0.0287666876081773,0.997783470479372,4,5,""aldehyde dehydrogenase (NADP+) activity"",""MF"""
"GO:0008235,0.0288681910643793,0.987333911191908,17,36,""metalloexopeptidase activity"",""MF"""
"GO:0008757,0.0291747884419793,0.987075989047466,17,37,""S-adenosylmethionine-dependent methyltransferase activity"",""MF"""
"GO:0047830,0.029179846568242,1,3,3,""D-octopine dehydrogenase activity"",""MF"""
"GO:0050325,0.029179846568242,1,3,3,""tauropine dehydrogenase activity"",""MF"""
"GO:0071074,0.0291870439813659,1,3,3,""eukaryotic initiation factor eIF2 binding"",""MF"""
"GO:0004818,0.0292621695851517,1,3,3,""glutamate-tRNA ligase activity"",""MF"""
"GO:0004827,0.0292621695851517,1,3,3,""proline-tRNA ligase activity"",""MF"""
"GO:0008798,0.0295632469492279,1,3,3,""beta-aspartyl-peptidase activity"",""MF"""
"GO:0035243,0.0295799207603139,1,3,3,""protein-arginine omega-N symmetric methyltransferase activity"",""MF"""
"GO:0034046,0.0296957404984099,0.993645262393183,7,11,""poly(G) binding"",""MF"""
"GO:0031871,0.0297667561298532,1,3,3,""proteinase activated receptor binding"",""MF"""
"GO:0000979,0.029810428132445,0.991470934969997,9,16,""RNA polymerase II core promoter sequence-specific DNA binding"",""MF"""
"GO:0030955,0.0299252358808684,0.993584171964223,7,11,""potassium ion binding"",""MF"""
"GO:0004307,0.0299289802195,0.997661238686391,4,5,""ethanolaminephosphotransferase activity"",""MF"""
"GO:0035197,0.030045271292836,0.993049684177981,7,12,""siRNA binding"",""MF"""
"GO:0097322,0.030148386889877,0.993524650413936,7,11,""7SK snRNA binding"",""MF"""
"GO:0017080,0.030310046309556,0.992973780021463,7,12,""sodium channel regulator activity"",""MF"""
"GO:0004777,0.0306399285953967,1,3,3,""succinate-semialdehyde dehydrogenase (NAD+) activity"",""MF"""
"GO:0047805,0.0306541404063251,0.997584039692698,4,5,""cytidylate cyclase activity"",""MF"""
"GO:0036055,0.0307191059949314,1,3,3,""protein-succinyllysine desuccinylase activity"",""MF"""
"GO:0061697,0.0307191059949314,1,3,3,""protein-glutaryllysine deglutarylase activity"",""MF"""
"GO:0009383,0.030812384294632,1,3,3,""rRNA (cytosine-C5-)-methyltransferase activity"",""MF"""
"GO:0004357,0.030820422425323,1,3,3,""glutamate-cysteine ligase activity"",""MF"""
"GO:0003875,0.0312640461799792,1,3,3,""ADP-ribosylarginine hydrolase activity"",""MF"""
"GO:0030628,0.0313810350084841,0.995760627667928,5,7,""pre-mRNA 3'-splice site binding"",""MF"""
"GO:0016151,0.0314198849876401,0.995753775549116,5,7,""nickel cation binding"",""MF"""
"GO:0016788,0.0314537451074964,0.984207158631886,22,50,""hydrolase activity, acting on ester bonds"",""MF"""
"GO:0045145,0.0318236753789952,1,3,3,""single-stranded DNA 5'-3' exodeoxyribonuclease activity"",""MF"""
"GO:0004775,0.0320058950682107,1,3,3,""succinate-CoA ligase (ADP-forming) activity"",""MF"""
"GO:0004776,0.0320058950682107,1,3,3,""succinate-CoA ligase (GDP-forming) activity"",""MF"""
"GO:0051020,0.0320810872130433,0.98516254173197,18,40,""GTPase binding"",""MF"""
"GO:0008184,0.0320830448552912,1,3,3,""glycogen phosphorylase activity"",""MF"""
"GO:0042809,0.0321936059760929,0.99741780391565,4,5,""vitamin D receptor binding"",""MF"""
"GO:0004022,0.0322152659413576,1,3,3,""alcohol dehydrogenase (NAD) activity"",""MF"""
"GO:0016307,0.0325170778469745,0.995559099795252,5,7,""phosphatidylinositol phosphate kinase activity"",""MF"""
"GO:0019888,0.0326045585515017,0.988790221666956,11,21,""protein phosphatase regulator activity"",""MF"""
"GO:0016422,0.0326919116566667,0.997363320955696,4,5,""mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity"",""MF"""
"GO:0008331,0.0328505535522599,0.994025909145187,6,9,""high voltage-gated calcium channel activity"",""MF"""
"GO:0003886,0.0328724212861948,1,3,3,""DNA (cytosine-5-)-methyltransferase activity"",""MF"""
"GO:0008035,0.0328925971310531,0.997341286534248,4,5,""high-density lipoprotein particle binding"",""MF"""
"GO:0004450,0.0331776279168647,1,3,3,""isocitrate dehydrogenase (NADP+) activity"",""MF"""
